Smiles,Set,Actual_pIC50,Predicted_pIC50
CC[C@@H](CS(=O)(=O)C1CCC1)N1C(=O)[C@@](CC)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,test,9.522878745,9.60625952936918
COc1cn(C)c(=O)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(C)ccc1OC)C2=O,test,8.935542011,8.927437460766333
CC(C)C1=C(SC2=N[C@]([C@@H](N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)N5CCNC(=O)C5,test,5.823908741,6.547315698218574
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)CO)C3=CC(=CC=C3)Cl)C4=CC(=C(C=C4NC2=O)Cl)F,test,5.301029996,6.005174448871362
CC[C@@H](CN1CCCS1(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,test,9.0,8.379372287980223
CC[C@@H](COCCOC)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,test,7.045757491,6.677879450143141
Cc1ccc(Cl)cc1-n1c(-c2ccccc2)nc(C(=O)O)c1-c1cccc(Cl)c1,test,7.958607315,8.034661533410699
CC[C@@H](CCC#N)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,test,7.522878745,6.5800457728462565
CC[C@@H]([C@@H](C)S(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,test,9.22184875,9.464975527289841
NC(=O)c1nc(C2CCCCC2)n(-c2cccc(Cl)c2F)c1-c1ccc(F)c(Cl)c1,test,7.744727495,8.171534806213534
CCCCNC(=O)N1CC(C1)NC(=O)[C@H]2[C@@H]([C@@]3([C@H](N2)CC(C)(C)C)C4=C(C=C(C=C4)Cl)NC3=O)C5=C(C(=CC=C5)Cl)F,test,7.0,6.132184437575931
CC(C)C1=C(SC2=N[C@H]([C@H](N12)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C(=O)N5CCN(CC5)CCO,test,5.744727495,6.0467474816922975
CC(C)n1c(-c2ccnc(N)c2)nc2c1C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,test,8.180456064,8.370745323096166
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N([C@H](CO)C2CC2)C1=O,test,9.0,7.78799293023178
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)CC3CCN(C(C)=O)CC3)cc1)C2c1ccc(Cl)cc1,test,8.22184875,8.042723104834378
C1CC1(CO)COC2(C3=C(C=CC=C3Cl)C(=O)N2CC4=CC=C(C=C4)[N+](=O)[O-])C5=CC=C(C=C5)Cl,test,7.356547324,6.309964936638073
COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3nc(Cl)ncc32)[C@H]1c1cccc(Cl)c1F,test,7.346787486,7.796747975832518
Cc1cc(Cl)ccc1C1c2c(nn(C(=O)N3CCN(C)CC3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,test,8.568636236,8.27040730463474
CCOC1=CC=CC2=C1C3=C(C(N4C(=NC=N4)N3C)C5=CC=C(C=C5)Br)C(O2)C6=CC=C(C=C6)Br,test,6.040958608,5.838988390767298
CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NC2=NC=C(C=C2)C(=O)O)C3=C(C(=CC=C3)Cl)F)(C#N)C4=C(C=C(C=C4)Cl)F,test,7.638272164,7.577533975049319
CC[C@@H](COCC1(CC1)C(=O)N)N2[C@@H]([C@H](C[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,test,7.15490196,6.720241628781485
COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,test,9.698970004,9.341026172094267
CC[C@@H](CNC(=O)C)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,test,6.744727495,6.655432888487528
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@@H](CC(F)(F)F)C2=CC=CC=N2)C3=CC=C(C=C3)Cl)C4=CC(=CC=C4)Cl)CC(=O)O,test,7.522878745,7.440861599982013
CC(C)C1=C(C(=O)N2C[C@H](F)C[C@H]2C(=O)N2CC3(CC3)NC[C@@H]2C)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)c(F)c3)N21,test,8.920818754,8.40514825873665
CC[C@@H](Cn1ccccc1=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,test,7.721246399,8.064637923503062
CC[C@@H](CN(C)C1COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,test,8.522878745,7.912014386626304
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3=C(C=C(C=C3)C(=O)O)OC)C4=C(C(=CC=C4)Cl)F)C5=C(C=CN=C5)NC2=O,test,7.283996656,7.227557774744662
CC(C)(C)C[C@H]1N[C@@H](C(=O)NCCN2CCOCC2)[C@H](c2cccc(Cl)c2F)[C@@]12C(=O)Nc1cc(Cl)ccc12,validation,7.548213564,
CC(C)[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,9.698970004,
C1CC(CCC1CO)COC2(C3=CC=CC=C3C(=O)N2CC4=CC=C(C=C4)[N+](=O)[O-])C5=CC=C(C=C5)Cl,validation,6.236572006,
CC[C@@H](CC(O)C(F)(F)F)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,7.853871964,
CC(C)N1[C@@H]([C@H](C[C@](S1(=O)=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,validation,6.920818754,
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@H](CS(=O)(=O)N2CCCC2)C3CC3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)Cl)CC(=O)O,validation,10.0,
CC[C@@H](CNS(=O)(=O)C)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,validation,9.15490196,
C1CC1[C@@H](CO)N2[C@@H]([C@H](C[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,validation,7.397940009,
CC[C@@H](C)OC1=C(C=C2CC(=O)N([C@H](C2=C1)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)N(C)CC5CCC(CC5)NC(=O)CC)OC,validation,7.698970004,
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)CC3CCN(C(=O)N(C)C)CC3)cc1)C2c1ccc(Cl)cc1,validation,7.910094889,
CC[C@@H](CN(C1CC1)S(=O)(=O)C)N2C([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,validation,8.0,
CN1C2=C(C(N3C1=NC=N3)C4=CC=C(C=C4)Br)C(OC5=C2C(=CC=C5)OC)C6=CC=C(C=C6)Br,validation,6.522878745,
CC[C@@H](c1ccccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,8.0,
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,10.0,
O=C(O)C[C@@H]1C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O,validation,7.119186408,
COc1nc(N)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1ccc(F)c(Cl)c1)C2=O,validation,9.30980392,
C[C@@]1(C[C@@H]([C@H](N(C1=O)C2=NC=CC=N2)C3=CC=C(C=C3)Cl)C4=CC(=CC=C4)Cl)CC(=O)O,validation,6.638272164,
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)C[C@H]3CC[C@H](N(C)C)CC3)cc1)[C@H]2c1ccc(Cl)cc1,validation,8.721246399,
CC1(CC(C1)NC(=O)[C@H]2[C@@H]([C@@]3([C@H](N2)CC(C)(C)C)C4=C(C(=C(C=C4)Cl)F)NC3=O)C5=C(C(=CC=C5)F)F)O,validation,6.395773947,
CC[C@@H](CN1CC2CCC(C1)O2)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,7.522878745,
CCN(CC)C(=O)CCCNC(=O)N1[C@H]([C@H](N=C1C2=C(C=C(C=C2)OC)OC(C)C)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl,validation,5.378823718,
CN(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)S(=O)(=O)C1CC1,validation,9.698970004,
CC[C@@H](CC(C)(C)O)N1C([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,validation,7.15490196,
CC(C)(C)C[C@H]1N[C@@H](C(=O)N[C@H]2C[C@@](C)(O)C2)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)ccc12,validation,7.318758763,
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)C2CCCC2)C2CC2)C1=O,validation,9.698970004,
CC1(CC(C1)NC(=O)[C@H]2[C@@H]([C@@]3(C4=C(C=C(C=C4)Cl)NC3=O)C5(N2)CCCCC5)C6=C(C(=CC=C6)Cl)F)O,validation,7.698970004,
CC[C@@H](CO)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,8.698970004,
CC[C@@H](COCC1(CC1)C#N)N2[C@@H]([C@H](C[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,validation,7.397940009,
COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1C)N(c1cc(Cl)ccc1C)C2=O,validation,9.568636236,
CC(C)C1=C(SC2=NC(C(N12)C3=CC=C(C=C3)Cl)(C)C4=CC=C(C=C4)Cl)C(=O)NC,validation,5.958607315,
CS(=O)(=O)NC(=O)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,validation,7.187086643,
COC(=O)C(C1=CC=C(C=C1)Cl)N2C(C(=S)NC3=C(C2=O)C=CC(=C3)NCC4=CC=C(C=C4)F)C5=CC=C(C=C5)Cl,validation,5.008330993,
C1=CC2=C(C(=C(C=C2)C(C3=C(C(=CC(=C3F)F)F)F)NC4=NC=C(C=C4)F)O)N=C1,validation,5.096910013,
C1CC1C[C@@H]2[C@]3([C@H]([C@@H](N2)C(=O)NCC[C@@H](CO)O)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC3=O)Cl)F,validation,5.0,
Cc1cccc(-c2nc(C(=O)O)c(-c3cccc(Cl)c3)n2-c2cc(Cl)ccc2C)c1,validation,8.096910013,
CN1[C@@H]([C@@H](O[C@H](C1=O)CC2=CC=C(C=C2)F)C3=CC=C(C=C3)Br)C4=CC=C(C=C4)Br,validation,5.744727495,
CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](CC)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,8.698970004,
CC1=CC(=NO1)C[C@@H]2C[C@@H]([C@H](N(C2=O)CC3CC3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)Cl,validation,6.508638306,
Cc1cc(Cl)ccc1C1c2c(nn(-c3ccc(Cl)cc3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,validation,7.832682665,
CC[C@@H](CS(=O)(=O)CC(C)(C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,9.698970004,
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NC2CCC(O)CC2)[C@H](c2cccc(Cl)c2)[C@]12C(=O)Nc1cc(Cl)ccc12,validation,7.696803943,
CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)C(C)C)C2CC2)C1=O,validation,10.0,
CC[C@@H]([C@H](C)C(C)(C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,8.22184875,
CC[C@@H](c1cnccn1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,7.301029996,
C1=CC=C2C(=C1)C(=O)N(C2(C3=CC=C(C=C3)Br)O)CC4=CC=C(C=C4)[N+](=O)[O-],validation,5.508638306,
CC[C@@H](CS(=O)(=O)C1COC1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,validation,9.698970004,
CN(C[C@@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)S(=O)(=O)C1CC1,validation,8.15490196,
CC(C)[C@@H]([C@H](C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,9.0,
CC(c1nc2nc(-c3noc(=O)[nH]3)nc(-c3cccc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)C1CCOCC1,validation,7.846490011,
CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)c2cccc(F)c2)C2CC2)C1=O,validation,8.853871964,
CC[C@@H](c1cccc(C(F)(F)F)n1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,9.0,
C=CC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCN(c2ccccc2OCCOC)CC1,validation,7.397940009,
CCC(CC)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,10.0,
CC[C@H](N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(C)(O)C(F)(F)F,validation,8.0,
CCOC1=C(C=CC(=C1)C(C)(C)C)C2=N[C@@]([C@@](N2C(=O)N3CCCCC3)(C)C4=CC=C(C=C4)Cl)(C)C5=CC=C(C=C5)Cl,validation,5.13667714,
C1CC1NC(=O)C2=C(NC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,validation,5.335358024,
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)NS(=O)(=O)C)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O,validation,6.0,
CC[C@@H]1CC[C@H](N1C(=O)C2=C(N3[C@@H]([C@](N=C3S2)(C)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl)C(C)C)C(=O)N6CCN([C@@H](C6)C)C(=O)C,validation,7.236572006,
CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,validation,5.823908741,
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)O)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC2=O)Cl)F,validation,7.494850022,
CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCNC(C)=O)CC1,validation,7.48148606,
CC(C)[C@@H](C1=CC=CC=N1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,validation,6.537602002,
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N3CCOCC3)cc1)C2c1ccc(Cl)cc1,validation,7.326979093,
CCC(CC)N1[C@@H]([C@H](C[C@](C1=O)(C)CC2C(=O)NC(=O)O2)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,validation,6.30980392,
COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,validation,8.22184875,
C1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)NC4CC(C4)C(=O)O)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,validation,8.15490196,
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@@H](CC2CC2)C3=CC=CC=N3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)Cl)CC(=O)O,validation,7.096910013,
CCOC(=O)Cc1cnc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(C#N)cc2)N(c2cc(Cl)ccc2C)C3=O)c1,validation,8.790484985,
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3=C(C=C(C=C3)C(=O)O)OC)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=N5)Cl)NC2=O,validation,7.337242168,
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)N)C3=C(C(=CC=C3)Cl)F)C4=C(C=C(C=C4)Cl)NC2=O,validation,6.0,
C[C@@H](C(=O)O)NC(=O)N1[C@H]([C@H](N=C1C2=C(C=C(C=C2)OC)OC(C)C)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl,validation,5.469800302,
CC[C@@H]([C@H](O)C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,8.886056648,
COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cc1)C(=O)C2,validation,9.096910013,
CC[C@@H](C(=O)OC(C)(C)C)N1[C@@H]([C@H](C[C@@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,validation,6.508638306,
CC[C@@H](CC(C)(C)C#N)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,validation,8.920818754,
COc1cc(C(=O)OC(C)OC(=O)C(C)C)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,validation,7.838631998,
O=C(O)C[C@H]1C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N(CC2CC2)C1=O,validation,7.522878745,
Cc1cc(Cl)ccc1C1c2c(nn(CC(O)CO)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,validation,8.657577319,
CC[C@@H](CN(CC(F)(F)F)S(=O)(=O)C)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,validation,8.0,
C1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)NC4CN(C4)C(=O)O)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,validation,7.0,
CC[C@@H](CNS(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,9.15490196,
O=C(N[C@H]1CC[C@H](O)CC1)[C@@H]1NC2(CCCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,validation,7.795880017,
CC1=C(C=C(C=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(C4C3C=CC4)C5=CC=C(C=C5)C(=O)O)C,validation,5.124938737,
COC1=C(C=CC(=C1)C(=O)O)NC(=O)[C@H]2[C@@H]([C@@]3(C4=C(C=C(C=C4)Cl)NC3=O)C5(N2)CCCCC5)C6=C(C(=CC=C6)Cl)F,validation,8.327902142,
CC(C)CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NCC[C@@H](CO)O)C3=C(C(=CC=C3)Cl)F)C4=CC(=C(C=C4NC2=O)Cl)F,validation,6.0,
COc1cc(C(=O)OCOP(=O)(OC(C)(C)C)OC(C)(C)C)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,validation,7.966576245,
CCOC1=C(C=CC(=C1)C(C)(C)C)C2=N[C@@]([C@@](N2C(=O)N3CCN(CC3)C(=O)C)(C)C4=CC=C(C=C4)Cl)(C)C5=CC=C(C=C5)Cl,validation,6.522878745,
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CN(c2ccccn2)S(C)(=O)=O)C2CC2)C1=O,validation,7.869666232,
CCC[C@@H](C(=O)OCC)N1[C@@H]([C@H](C[C@@H](C1=O)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,validation,6.568636236,
CN1C(=O)N(C[C@H](C2CC2)N2C(=O)[C@@](C)(CC(=O)O)C[C@H](c3cccc(Cl)c3)[C@H]2c2ccc(Cl)cc2)C(=O)C1(C)C,validation,8.744727495,
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NCCC3CCN(CC3)C)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O,validation,7.48945499,
C1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)O)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC3=O,validation,6.301029996,
CC[C@@H](C1CCCO1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,9.0,
C1CC1CN2[C@@H]([C@@H](O[C@H](C2=O)CCC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,validation,5.886056648,
COCCOCCNC(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,validation,7.48945499,
CC(C)OC1=C(C=C2CC(=O)N([C@H](C2=C1)C3=CC=C(C=C3)Cl)C4=CN=C(C=C4)N(C)CC5CCC(CC5)N6CCN(C(=O)C6)C)OC,validation,8.602059991,
COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3nc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,validation,7.744727495,
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@H](CS(=O)(=O)N2CCCCC2)C3CC3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)Cl)CC(=O)O,validation,7.853871964,
Cc1ocnc1C1(c2nc3nc(-c4noc(=O)[nH]4)nc(-c4cccc(Cl)c4)c3n2C[C@H]2CC[C@H](C)CC2)CC1,validation,7.522011024,
COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ncc32)[C@H]1c1cccc(Cl)c1F,validation,7.327902142,
CC[C@@H]([C@H](C)O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,9.0,
C1CC1CN2[C@H]([C@@H](C[C@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,validation,5.091514981,
COC[C@@H](C)n1c(-c2cnc(OC)nc2OC)nc2c1[C@@H](c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,validation,7.663240166,
CC[C@@H](CN(CC(F)(F)F)C(C)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,8.096910013,
CCS(=O)(=O)N(C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(F)F,validation,10.0,
CCC[C@@H](C1=CC=CC=N1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,validation,7.096910013,
CN1CCC2=C3C1=CC4=C(C3=CC=C2)C(=O)C(=O)C=C4,validation,5.769551079,
CC1=CC(=NC=C1)NC(C2=C(C3=C(C=CC=N3)C=C2)O)C4=CC=CC=C4Cl,validation,5.036212173,
CC[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cc(F)cc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,10.0,
C1CCCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)NC4CCC(CC4)O)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,validation,7.806875402,
C1=CC=C(C=C1)C2=CC(=C(N2C3=CC=C(C=C3)Br)C4=CC=CC=C4)C=C5C(=O)NC(=O)NC5=O,validation,6.744727495,
CCCC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NCC[C@@H](CO)O)C3=CC(=CC=C3)Cl)C4=CC(=C(C=C4NC2=O)Cl)F,validation,6.0,
CC[C@@H](CCO)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl,validation,8.0,
CC(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,10.0,
C1CC(CCC1NC(=O)[C@H]2[C@@H]([C@@]3(C4=C(C=C(C=C4)Cl)NC3=O)C5(N2)CCC(CC5)(F)F)C6=C(C(=CC=C6)Cl)F)O,validation,7.387216143,
C[C@@H]([C@H](C1CC1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl)O,validation,7.096910013,
CC[C@@H](CN1CCOCC1)N1C(=O)[C@@H](CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,validation,7.15490196,
